index,Bin_ID,Other_bin,count_raw,norm_val,count_normed
661,31,61,37,10757.765615,398037.327755
662,31,62,32,10515.4203669,336493.451742
663,31,63,34,10311.5285504,350591.970714
664,31,64,33,10178.1626983,335879.369045
665,31,65,45,10101.4451555,454565.031998
666,31,66,34,10046.8359036,341592.420721
667,31,67,37,9947.66871585,368063.742487
668,31,68,39,10015.4103988,390601.005552
669,31,69,31,9907.23896308,307124.407855
670,31,70,31,9928.27415182,307776.498706
671,31,71,29,10813.4330514,313589.558489
672,31,72,28,11217.4481552,314088.548346
673,31,73,31,11462.591252,355340.328812
674,31,74,31,11424.6500135,354164.150418
675,31,75,39,10339.4233077,403237.509
676,31,76,34,9554.95940348,324868.619718
677,31,77,34,9239.45881149,314141.599591
678,31,78,44,9035.17240745,397547.585928
679,31,79,34,8854.33302095,301047.322712
680,31,80,35,8917.471795,312111.512825
681,31,81,43,8983.38646417,386285.61796
682,31,82,36,9183.03425168,330589.233061
683,31,83,34,9646.22371236,327971.60622
684,31,84,32,10733.5665189,343474.128606
685,31,85,20,11234.2338135,224684.676271
686,31,86,22,11273.4959222,248016.910289
687,31,87,25,10942.3985174,273559.962936
688,31,88,34,10968.5832567,372931.830729
689,31,89,24,11818.1943365,283636.664076
690,31,90,28,11399.3887574,319182.885208
691,31,91,25,10039.2315273,250980.788181
692,31,92,25,9482.38156857,237059.539214
693,31,93,35,9420.19999754,329706.999914
694,31,94,32,9503.95847691,304126.671261
695,31,95,36,9571.91135512,344588.808784
696,31,96,39,9736.74772116,379733.161125
697,31,97,28,9764.3629205,273402.161774
698,31,98,42,9992.45735354,419683.208849
699,31,99,23,10581.6224834,243377.317118
700,34,0,12,11456.9294045,137483.152854
701,34,1,22,11962.6876687,263179.128711
702,34,2,14,12544.8110361,175627.354505
703,34,3,21,12529.860224,263127.064704
704,34,4,18,12593.8894721,226690.010498
705,34,5,26,11267.9849164,292967.607825
706,34,6,31,10715.7645254,332188.700287
707,34,7,22,10765.8577623,236848.87077
708,34,8,23,11035.2770876,253811.373015
709,34,9,15,11908.2925933,178624.3889
710,34,10,24,11827.6541357,283863.699257
711,34,11,22,11464.8192338,252226.023145
712,34,12,27,11971.0232783,323217.628513
713,34,13,16,12572.1359379,201154.175007
714,34,14,19,13030.5397927,247580.256061
715,34,15,17,13164.0421269,223788.716157
716,34,16,25,13546.4846292,338662.115729
717,34,17,21,13796.8079153,289732.966221
718,34,18,12,14109.617151,169315.405811
719,34,19,14,14251.8666676,199526.133347
720,34,20,14,14517.9895781,203251.854094
721,34,21,28,14239.6245975,398709.48873
722,34,22,18,13960.6525388,251291.745698
723,34,23,20,14051.3989132,281027.978264
724,34,24,14,14972.446862,209614.256068
725,34,25,17,14604.0951642,248269.617792
726,34,26,14,14897.5415703,208565.581984
727,34,27,9,15249.7281329,137247.553196
728,34,28,20,15397.326229,307946.524579
729,34,29,15,14438.6632526,216579.948789
730,34,30,15,13625.362141,204380.432115
731,34,31,17,13787.9815598,234395.686517
732,34,32,18,14111.1270293,254000.286528
733,34,33,19,14011.5605619,266219.650676
734,34,34,12,14325.2869689,171903.443626
735,34,35,25,14288.5469845,357213.674612
736,34,36,17,15084.3049432,256433.184034
737,34,37,8,14985.3020309,119882.416247
738,34,38,21,14940.6533322,313753.719977
739,34,39,13,14573.267303,189452.474939
740,34,40,17,14276.8545051,242706.526587
741,34,41,30,14135.9743833,424079.231498
742,34,42,24,13551.498322,325235.959728
743,34,43,22,13149.4942056,289288.872524
744,34,44,16,13203.8759879,211262.015806
745,34,45,22,12811.6603225,281856.527094
746,34,46,13,12495.2991061,162438.88838
747,34,47,27,12361.9411298,333772.410504
748,34,48,22,12599.8911086,277197.60439
749,34,49,29,12613.7743244,365799.455409
750,34,50,17,12596.9783135,214148.63133
751,34,51,19,12319.6124327,234072.63622
752,34,52,18,12620.0178747,227160.321745
753,34,53,29,12600.9621147,365427.901327
754,34,54,18,12872.8409511,231711.13712
755,34,55,19,12613.7540248,239661.326472
756,34,56,15,12906.4512227,193596.768341
757,34,57,20,13153.3460482,263066.920965
758,34,58,14,13532.8319322,189459.647051
759,34,59,24,12885.0085056,309240.204133
760,34,60,20,11927.8764765,238557.529531
761,34,61,26,11176.986197,290601.641122
762,34,62,35,10925.1969696,382381.893937
763,34,63,21,10713.3596699,224980.553068
764,34,64,35,10574.7966689,370117.883411
765,34,65,28,10495.0895115,293862.506322
766,34,66,27,10438.3521854,281835.509007
767,34,67,36,10335.3205404,372071.539455
768,34,68,39,10405.7020566,405822.380208
769,34,69,34,10293.315276,349972.719385
770,34,70,22,10315.1701874,226933.744123
771,34,71,20,11234.822944,224696.45888
772,34,72,29,11654.582158,337982.882583
773,34,73,24,11909.2782638,285822.678331
774,34,74,28,11869.8584888,332356.037688
775,34,75,26,10742.3414611,279300.877989
776,34,76,25,9927.30769453,248182.692363
777,34,77,28,9599.51232437,268786.345082
778,34,78,40,9387.2650604,375490.602416
779,34,79,44,9199.37852345,404772.655032
780,34,80,37,9264.97775951,342804.177102
781,34,81,45,9333.46106486,420005.747919
782,34,82,40,9540.88894953,381635.557981
783,34,83,37,10022.1284926,370818.754225
784,34,84,26,11151.8440836,289947.946175
785,34,85,26,11672.0219385,303472.570402
786,34,86,22,11712.8140568,257681.909249
787,34,87,28,11368.8140799,318326.794236
788,34,88,30,11396.0192152,341880.576456
789,34,89,22,12278.738885,270132.25547
790,34,90,24,11843.6128241,284246.707778
791,34,91,25,10430.4514733,260761.286833
792,34,92,31,9851.90156578,305408.948539
793,34,93,35,9787.29683409,342555.389193
794,34,94,25,9874.31930709,246857.982677
795,34,95,25,9944.92024868,248623.006217
796,34,96,30,10116.1801417,303485.40425
797,34,97,28,10144.8714808,284056.401463
798,34,98,30,10381.8545516,311455.636547
799,34,99,23,10993.9789238,252861.515248
800,35,0,12,11427.5458809,137130.550571
801,35,1,28,11932.0070297,334096.19683
802,35,2,16,12512.6374285,200202.198856
803,35,3,28,12497.7249607,349936.298899
804,35,4,21,12561.5899933,263793.389859
805,35,5,32,11239.0859777,359650.751285
806,35,6,26,10688.2818633,277895.328445
807,35,7,16,10738.2466263,171811.946021
808,35,8,30,11006.9749734,330209.249202
809,35,9,31,11877.7514611,368210.295293
810,35,10,20,11797.3198164,235946.396329
811,35,11,19,11435.4154753,217272.89403
812,35,12,32,11940.321261,382090.280351
813,35,13,20,12539.8922503,250797.845006
814,35,14,22,12997.1204392,285936.649663
815,35,15,17,13130.2803807,223214.766472
816,35,16,16,13511.7420348,216187.872557
817,35,17,22,13761.4233182,302751.313
818,35,18,18,14073.4302937,253321.745287
819,35,19,20,14215.3149839,284306.299677
820,35,20,15,14480.7553704,217211.330556
821,35,21,17,14203.1043109,241452.773286
822,35,22,23,13924.8477303,320271.497796
823,35,23,28,14015.361368,392430.118304
824,35,24,17,14934.0471102,253878.800873
825,35,25,17,14566.640122,247632.882073
826,35,26,11,14859.3339277,163452.673205
827,35,27,20,15210.6172393,304212.344786
828,35,28,18,15357.8367914,276441.062245
829,35,29,19,14401.6324927,273631.017361
830,35,30,17,13590.4172499,231037.093249
831,35,31,14,13752.6195996,192536.674395
832,35,32,22,14074.9362997,309648.598594
833,35,33,19,13975.6251899,265536.878607
834,35,34,25,14288.5469845,357213.674612
835,35,35,28,14251.9012269,399053.234354
836,35,36,16,15045.6183096,240729.892953
837,35,37,10,14946.8693095,149468.693095
838,35,38,15,14902.3351211,223535.026817
839,35,39,22,14535.8913248,319789.609146
840,35,40,11,14240.2387352,156642.626087
841,35,41,23,14099.7199278,324293.55834
842,35,42,10,13516.7428691,135167.428691
843,35,43,17,13115.7697705,222968.086098
844,35,44,18,13170.01208,237060.21744
845,35,45,18,12778.802328,230018.441904
846,35,46,18,12463.2524815,224338.544667
847,35,47,20,12330.2365276,246604.730553
848,35,48,21,12567.5762375,263919.100987
849,35,49,17,12581.4238471,213884.2054
850,35,50,18,12564.6709128,226164.07643
851,35,51,21,12288.0163907,258048.344204
852,35,52,17,12587.6513846,213990.073538
853,35,53,23,12568.6444967,289078.823425
854,35,54,21,12839.826047,269636.346987
855,35,55,14,12581.4035995,176139.650394
856,35,56,23,12873.3501185,296087.052726
857,35,57,18,13119.6117342,236153.011216
858,35,58,25,13498.1243529,337453.108822
859,35,59,20,12851.9623954,257039.247908
860,35,60,25,11897.2851176,297432.12794
861,35,61,26,11148.3206422,289856.336698
862,35,62,30,10897.1771773,326915.315318
863,35,63,28,10685.8831755,299204.728914
864,35,64,31,10547.6755463,326977.941934
865,35,65,23,10468.1728134,240767.974707
866,35,66,34,10411.5810012,353993.754041
867,35,67,31,10308.8136009,319573.221627
868,35,68,30,10379.01461,311370.4383
869,35,69,27,10266.9160672,277206.733814
870,35,70,31,10288.7149274,318950.162749
871,35,71,27,11206.0090556,302562.244501
872,35,72,22,11624.6917155,255743.217741
873,35,73,30,11878.7346036,356362.038107
874,35,74,31,11839.4159283,367021.893778
875,35,75,19,10714.7906373,203581.022108
876,35,76,27,9901.84718329,267349.873949
877,35,77,39,9574.89250812,373420.807817
878,35,78,38,9363.18959353,355801.204554
879,35,79,28,9175.78492814,256921.977988
880,35,80,41,9241.2159222,378889.85281
881,35,81,39,9309.5235888,363071.419963
882,35,82,32,9516.41948431,304525.423498
883,35,83,52,9996.42479495,519814.089337
884,35,84,26,11123.2430107,289204.318278
885,35,85,23,11642.0867683,267767.995671
886,35,86,23,11682.7742672,268703.808147
887,35,87,30,11339.6565452,340189.696355
888,35,88,27,11366.7919076,306903.381506
889,35,89,23,12247.2476712,281686.696437
890,35,90,26,11813.2375756,307144.176967
891,35,91,25,10403.700552,260092.513801
892,35,92,55,9826.63444823,540464.894652
893,35,93,29,9762.19540794,283103.66683
894,35,94,32,9848.99469488,315167.830236
895,35,95,29,9919.41456663,287663.022432
896,35,96,35,10090.2352303,353158.233061
897,35,97,37,10118.8529849,374397.560443
898,35,98,24,10355.2282665,248525.478396
899,35,99,23,10965.7827268,252213.002716
900,37,0,12,11984.7894039,143817.472847
901,37,1,22,12513.8496845,275304.69306
902,37,2,21,13122.7934704,275578.662878
903,37,3,29,13107.1538231,380107.460871
904,37,4,27,13174.1331181,355701.594189
905,37,5,37,11787.1395957,436124.165042
906,37,6,36,11209.4765189,403541.154682
907,37,7,29,11261.8777229,326594.453965
908,37,8,33,11543.7101199,380942.433955
909,37,9,25,12456.9484417,311423.711041
910,37,10,24,12372.5946939,296942.272655
911,37,11,28,11993.0427448,335805.196853
912,37,12,41,12522.5693442,513425.343113
913,37,13,26,13151.3773241,341935.810426
914,37,14,26,13630.9014153,354403.436798
915,37,15,15,13770.5546596,206558.319893
916,37,16,21,14170.6175985,297582.969569
917,37,17,23,14432.4741362,331946.905133
918,37,18,15,14759.6955654,221395.433481
919,37,19,20,14908.4990047,298169.980095
920,37,20,20,15186.8831097,303737.662194
921,37,21,19,14895.6929005,283018.16511
922,37,22,21,14603.867643,306681.220503
923,37,23,26,14698.7950139,382168.670362
924,37,24,26,15662.278798,407219.248749
925,37,25,24,15276.9558752,366646.941006
926,37,26,17,15583.9223629,264926.680169
927,37,27,17,15952.3353673,271189.701243
928,37,28,18,16106.7338135,289921.208642
929,37,29,27,15103.9019485,407805.352611
930,37,30,26,14253.1292676,370581.360958
931,37,31,19,14423.2411203,274041.581287
932,37,32,15,14761.275009,221419.125135
933,37,33,25,14657.1211732,366428.02933
934,37,34,10,14985.3020309,149853.020309
935,37,35,12,14946.8693095,179362.431714
936,37,36,16,15779.2905644,252468.64903
937,37,37,15,15675.7262486,235135.893729
938,37,38,16,15629.0204314,250064.326902
939,37,39,16,15244.7076688,243915.322701
940,37,40,15,14934.6381175,224019.571763
941,37,41,22,14787.2671657,325319.877646
942,37,42,16,14175.8622893,226813.796629
943,37,43,27,13755.3364657,371394.084575
944,37,44,24,13812.223803,331493.371272
945,37,45,19,13401.9374178,254636.810939
946,37,46,17,13071.0003561,222207.006054
947,37,47,28,12931.4981208,362081.947383
948,37,48,27,13180.4112706,355871.104306
949,37,49,25,13194.9341337,329873.353343
950,37,50,19,13177.364273,250369.921188
951,37,51,30,12887.2191955,386616.575866
952,37,52,21,13201.4653458,277230.772262
953,37,53,38,13181.5316216,500898.201621
954,37,54,30,13465.9368477,403978.105432
955,37,55,21,13194.9128989,277093.170876
956,37,56,27,13501.0956597,364529.582812
957,37,57,27,13759.3657759,371502.87595
958,37,58,21,14156.335875,297283.053376
959,37,59,33,13478.6650031,444795.945102
960,37,60,34,12477.4346215,424232.77713
961,37,61,20,11691.9482535,233838.965071
962,37,62,24,11428.5582336,274285.397606
963,37,63,28,11206.9608635,313794.904179
964,37,64,36,11062.0137902,398232.496448
965,37,65,27,10978.6342509,296423.124775
966,37,66,27,10919.2828418,294820.636729
967,37,67,36,10811.5041758,389214.15033
968,37,68,35,10885.1284097,380979.494339
969,37,69,31,10767.563585,333794.471134
970,37,70,41,10790.425427,442407.442508
971,37,71,26,11752.4497377,305563.693179
972,37,72,22,12191.5486972,268214.071337
973,37,73,28,12457.9795253,348823.426709
974,37,74,36,12416.7435463,447002.767666
975,37,75,34,11237.2779452,382067.450137
976,37,76,25,10384.6927799,259617.319498
977,37,77,37,10041.7947537,371546.405889
978,37,78,33,9819.76853097,324052.361522
979,37,79,24,9623.22541739,230957.410017
980,37,80,25,9691.84703506,242296.175876
981,37,81,49,9763.48560098,478410.794448
982,37,82,42,9980.47039913,419179.756763
983,37,83,34,10483.8822971,356451.9981
984,37,84,37,11665.6477568,431628.967003
985,37,85,29,12209.7919881,354083.967655
986,37,86,22,12252.4635391,269554.197859
987,37,87,27,11892.6143043,321100.586217
988,37,88,25,11921.0728735,298026.821837
989,37,89,22,12844.4624635,282578.174196
990,37,90,28,12389.2886538,346900.082306
991,37,91,23,10911.0181168,250953.416687
992,37,92,44,10305.8124324,453455.747026
993,37,93,44,10238.2311393,450482.170131
994,37,94,31,10329.2630359,320207.154113
995,37,95,39,10403.1168048,405721.555388
996,37,96,26,10582.267228,275138.947927
997,37,97,35,10612.2804754,371429.81664
998,37,98,30,10860.1821684,325805.465051
999,37,99,30,11500.5092081,345015.276244
1000,38,0,16,11949.0807309,191185.291694
1001,38,1,29,12476.5646767,361820.375624
1002,38,2,17,13083.6941149,222422.799953
1003,38,3,17,13068.101066,222157.718121
1004,38,4,22,13134.8807962,288967.377515
1005,38,5,43,11752.0198202,505336.852268
1006,38,6,32,11176.0778902,357634.492486
1007,38,7,34,11228.3229648,381762.980804
1008,38,8,34,11509.3156423,391316.731838
1009,38,9,18,12419.832971,223556.993479
1010,38,10,23,12335.7305553,283721.802771
1011,38,11,25,11957.3094809,298932.737023
1012,38,12,34,12485.2583562,424498.78411
1013,38,13,14,13112.192803,183570.699242
1014,38,14,21,13590.2881525,285396.051202
1015,38,15,20,13729.5253,274590.506
1016,38,16,28,14128.3962516,395595.095046
1017,38,17,18,14389.472588,259010.506583
1018,38,18,15,14715.7190611,220735.785916
1019,38,19,11,14864.0791407,163504.870547
1020,38,20,17,15141.6338003,257407.774606
1021,38,21,17,14851.3111922,252472.290268
1022,38,22,18,14560.3554279,262086.397702
1023,38,23,19,14654.9999627,278444.999292
1024,38,24,13,15615.6130475,203002.969618
1025,38,25,14,15231.4381941,213240.134718
1026,38,26,15,15537.4900753,233062.351129
1027,38,27,14,15904.8053933,222667.275507
1028,38,28,16,16058.7438095,256939.900951
1029,38,29,15,15058.8998815,225883.498223
1030,38,30,15,14210.6620773,213159.931159
1031,38,31,18,14380.2670818,258844.807473
1032,38,32,18,14717.2937987,264911.288377
1033,38,33,21,14613.4502892,306882.456074
1034,38,34,25,14940.6533322,373516.333306
1035,38,35,18,14902.3351211,268242.03218
1036,38,36,16,15732.2761773,251716.418837
1037,38,37,16,15629.0204314,250064.326902
1038,38,38,16,15582.4537741,249319.260386
1039,38,39,16,15199.2860712,243188.57714
1040,38,40,18,14890.140372,268022.526696
1041,38,41,16,14743.2085118,235891.336189
1042,38,42,16,14133.6253159,226138.005055
1043,38,43,15,13714.3524488,205715.286731
1044,38,44,18,13771.0702903,247879.265225
1045,38,45,27,13362.0063531,360774.171534
1046,38,46,17,13032.0553182,221544.940409
1047,38,47,30,12892.9687297,386789.061891
1048,38,48,15,13141.1402429,197117.103644
1049,38,49,29,13155.6198352,381512.97522
1050,38,50,18,13138.1023239,236485.84183
1051,38,51,17,12848.8217335,218429.969469
1052,38,52,22,13162.1315875,289566.894925
1053,38,53,25,13142.2572558,328556.431396
1054,38,54,20,13425.8150967,268516.301935
1055,38,55,25,13155.5986636,328889.96659
1056,38,56,23,13460.8691531,309599.990521
1057,38,57,22,13718.3697536,301804.134579
1058,38,58,30,14114.1570806,423424.712417
1059,38,59,27,13438.5053286,362839.643871
1060,38,60,18,12440.2581123,223924.646022
1061,38,61,31,11657.1121005,361370.475117
1062,38,62,32,11394.506851,364624.219232
1063,38,63,19,11173.5697302,212297.824873
1064,38,64,38,11029.0545266,419104.07201
1065,38,65,27,10945.9234166,295539.932248
1066,38,66,30,10886.748845,326602.465349
1067,38,67,36,10779.2913055,388054.486996
1068,38,68,30,10852.6961759,325580.885278
1069,38,69,26,10735.4816356,279122.522525
1070,38,70,36,10758.2753608,387297.912988
1071,38,71,31,11717.4333205,363240.432936
1072,38,72,20,12155.2239849,243104.479698
1073,38,73,21,12420.8609826,260838.080635
1074,38,74,25,12379.7478661,309493.696653
1075,38,75,37,11203.7964821,414540.469838
1076,38,76,25,10353.7515939,258843.789846
1077,38,77,26,10011.8752321,260308.756036
1078,38,78,35,9790.51053637,342667.868773
1079,38,79,32,9594.55302288,307025.696732
1080,38,80,43,9662.97018247,415507.717846
1081,38,81,41,9734.39530133,399110.207354
1082,38,82,34,9950.7335934,338324.942175
1083,38,83,44,10452.6455759,459916.405339
1084,38,84,21,11630.8899662,244248.689289
1085,38,85,32,12173.41292,389549.21344
1086,38,86,30,12215.9573311,366478.719933
1087,38,87,28,11857.180267,332001.047475
1088,38,88,27,11885.5540438,320909.959183
1089,38,89,28,12806.1923951,358573.387062
1090,38,90,28,12352.3747755,345866.493713
1091,38,91,34,10878.5087447,369869.297321
1092,38,92,27,10275.1062703,277427.869298
1093,38,93,33,10207.7263356,336854.969076
1094,38,94,27,10298.4870027,278059.149073
1095,38,95,32,10372.1207244,331907.86318
1096,38,96,46,10550.7373689,485333.918971
1097,38,97,35,10580.6611919,370323.141718
1098,38,98,24,10827.8242619,259867.782286
1099,38,99,28,11466.2434476,321054.816534
1100,41,0,16,11305.5229486,180888.367178
1101,41,1,22,11804.5974791,259701.144539
1102,41,2,28,12379.0279269,346612.781954
1103,41,3,18,12364.2746939,222556.944491
1104,41,4,33,12427.457778,410106.106674
1105,41,5,30,11119.0754136,333572.262409
1106,41,6,37,10574.1527662,391243.652348
1107,41,7,31,10623.5840072,329331.104224
1108,41,8,30,10889.4428825,326683.286475
1109,41,9,28,11750.9212495,329025.794986
1110,41,10,27,11671.3484511,315126.408181
1111,41,11,34,11313.3085118,384652.4894
1112,41,12,32,11812.8229313,378010.333801
1113,41,13,24,12405.9917227,297743.801346
1114,41,14,29,12858.3376451,372891.791709
1115,41,15,25,12990.0757095,324751.892737
1116,41,16,28,13367.4641295,374288.995626
1117,41,17,29,13614.4793249,394819.900422
1118,41,18,23,13923.154701,320232.558123
1119,41,19,22,14063.5243514,309397.53573
1120,41,20,13,14326.1303748,186239.694873
1121,41,21,15,14051.4440636,210771.660954
1122,41,22,16,13776.1586969,220418.53915
1123,41,23,17,13865.7058332,235716.999164
1124,41,24,16,14774.5818814,236393.310102
1125,41,25,22,14411.098052,317044.157145
1126,41,26,14,14700.6664836,205809.330771
1127,41,27,18,15048.1988044,270867.578479
1128,41,28,15,15193.8463513,227907.69527
1129,41,29,17,14247.8523684,242213.490263
1130,41,30,15,13445.2992534,201679.488801
1131,41,31,22,13605.7696122,299326.931468
1132,41,32,18,13924.6446259,250643.603266
1133,41,33,14,13826.3939566,193569.515392
1134,41,34,35,14135.9743833,494759.103415
1135,41,35,27,14099.7199278,380692.438051
1136,41,36,21,14884.9617275,312584.196277
1137,41,37,21,14787.2671657,310532.61048
1138,41,38,16,14743.2085118,235891.336189
1139,41,39,19,14380.6775895,273232.8742
1140,41,40,21,14088.1819678,295851.821323
1141,41,41,28,13949.1636153,390576.581228
1142,41,42,18,13372.411565,240703.40817
1143,41,43,22,12975.720043,285465.840946
1144,41,44,24,13029.3831551,312705.195723
1145,41,45,25,12642.350727,316058.768175
1146,41,46,13,12330.1703107,160292.214039
1147,41,47,31,12198.5746965,378155.815591
1148,41,48,30,12433.3801013,373001.403038
1149,41,49,26,12447.0798466,323624.076011
1150,41,50,18,12430.5057995,223749.104392
1151,41,51,17,12156.8053847,206665.691539
1152,41,52,31,12453.2408867,386050.467486
1153,41,53,11,12434.4369537,136778.806491
1154,41,54,18,12702.7228369,228649.011065
1155,41,55,31,12447.0598152,385858.854273
1156,41,56,32,12735.8889396,407548.446067
1157,41,57,25,12979.5209825,324488.024561
1158,41,58,21,13353.9918567,280433.828991
1159,41,59,21,12714.7295938,267009.32147
1160,41,60,34,11770.2463263,400188.375096
1161,41,61,23,11029.2792672,253673.423146
1162,41,62,32,10780.8175034,344986.160108
1163,41,63,34,10571.7796915,359440.509511
1164,41,64,36,10435.0478384,375661.722184
1165,41,65,27,10356.3940329,279622.638889
1166,41,66,30,10300.4065062,309012.195185
1167,41,67,31,10198.7364525,316160.830028
1168,41,68,29,10268.1878577,297777.447874
1169,41,69,39,10157.2862992,396134.165668
1170,41,70,41,10178.8523919,417332.94807
1171,41,71,31,11086.3516858,343676.902259
1172,41,72,38,11500.563667,437021.419346
1173,41,73,30,11751.8938941,352556.816822
1174,41,74,31,11712.9950622,363102.846929
1175,41,75,44,10600.3784804,466416.653139
1176,41,76,30,9796.11560799,293883.46824
1177,41,77,41,9472.65214331,388378.737876
1178,41,78,50,9263.20978499,463160.489249
1179,41,79,30,9077.80622001,272334.1866
1180,41,80,37,9142.53854422,338273.926136
1181,41,81,37,9210.11682397,340774.322487
1182,41,82,30,9414.8034924,282444.104772
1183,41,83,39,9889.68332324,385697.649606
1184,41,84,35,11004.4694138,385156.429482
1185,41,85,32,11517.772976,368568.735233
1186,41,86,29,11558.0260153,335182.754444
1187,41,87,25,11218.5720922,280464.302304
1188,41,88,28,11245.4177042,314871.695717
1189,41,89,27,12116.4719921,327144.743787
1190,41,90,27,11687.0962411,315551.598509
1191,41,91,25,10292.6102041,257315.255103
1192,41,92,44,9721.70599186,427755.063642
1193,41,93,42,9657.95502937,405634.111234
1194,41,94,43,9743.82747659,418984.581493
1195,41,95,38,9813.49540743,372912.825482
1196,41,96,33,9982.49205408,329422.237785
1197,41,97,42,10010.8042293,420453.777632
1198,41,98,46,10244.655504,471254.153183
1199,41,99,20,10848.6904852,216973.809704
1200,42,0,15,10838.0767476,162571.151214
1201,42,1,28,11316.5161871,316862.453239
1202,42,2,24,11867.1958247,284812.699794
1203,42,3,37,11853.0525894,438562.945808
1204,42,4,21,11913.6232607,250186.088474
1205,42,5,38,10659.3382051,405054.851793
1206,42,6,39,10136.9463174,395340.906378
1207,42,7,34,10184.3337392,346267.347131
1208,42,8,28,10439.2002241,292297.606274
1209,42,9,22,11265.0592932,247831.30445
1210,42,10,31,11188.7765684,346852.07362
1211,42,11,34,10845.5404033,368748.373711
1212,42,12,31,11324.401544,351056.447863
1213,42,13,24,11893.0447562,285433.074149
1214,42,14,33,12326.6876621,406780.692848
1215,42,15,22,12452.9787906,273965.533394
1216,42,16,25,12814.7634403,320369.086008
1217,42,17,24,13051.5653696,313237.56887
1218,42,18,24,13347.4780338,320339.472811
1219,42,19,22,13482.0438607,296604.964935
1220,42,20,21,13733.7919885,288409.631759
1221,42,21,17,13470.4630531,228997.871902
1222,42,22,26,13206.5598311,343370.55561
1223,42,23,25,13292.4044878,332310.112195
1224,42,24,20,14163.7014998,283274.029996
1225,42,25,18,13815.2465317,248674.43757
1226,42,26,16,14092.8422607,225485.476171
1227,42,27,26,14426.0052627,375076.136831
1228,42,28,15,14565.6307624,218484.461437
1229,42,29,21,13658.7505203,286833.760926
1230,42,30,26,12889.3803378,335123.888783
1231,42,31,19,13043.2157748,247821.099722
1232,42,32,29,13348.9063552,387118.284302
1233,42,33,19,13254.718028,251839.642532
1234,42,34,26,13551.498322,352338.956371
1235,42,35,12,13516.7428691,162200.914429
1236,42,36,20,14269.5175022,285390.350043
1237,42,37,15,14175.8622893,212637.93434
1238,42,38,15,14133.6253159,212004.379739
1239,42,39,20,13786.0838552,275721.677104
1240,42,40,17,13505.6819657,229596.593417
1241,42,41,16,13372.411565,213958.58504
1242,42,42,31,12819.5063156,397404.695784
1243,42,43,12,12439.2166838,149270.600205
1244,42,44,22,12490.6610026,274794.542057
1245,42,45,19,12119.6310928,230272.990764
1246,42,46,21,11820.3583103,248227.524515
1247,42,47,24,11694.203742,280660.889808
1248,42,48,25,11919.3007154,297982.517884
1249,42,49,22,11932.4340212,262513.548467
1250,42,50,27,11916.5452566,321746.721927
1251,42,51,27,11654.1614539,314662.359255
1252,42,52,29,11938.3403226,346211.869355
1253,42,53,31,11920.3138704,369529.729983
1254,42,54,15,12177.5070145,182662.605218
1255,42,55,22,11932.4148181,262513.125999
1256,42,56,21,12209.3018079,256395.337966
1257,42,57,25,12442.8604668,311071.511671
1258,42,58,26,12801.8482017,332848.053244
1259,42,59,23,12189.0173315,280347.398624
1260,42,60,21,11283.5853416,236955.292174
1261,42,61,24,10573.2548341,253758.116018
1262,42,62,57,10335.0661472,589098.770392
1263,42,63,37,10134.6713615,374982.840377
1264,42,64,33,10003.592921,330118.566394
1265,42,65,28,9928.19119177,277989.35337
1266,42,66,35,9874.51856514,345608.14978
1267,42,67,36,9777.05223391,351973.880421
1268,42,68,39,9843.63205188,383901.650024
1269,42,69,31,9737.31590814,301856.793152
1270,42,70,43,9757.99031387,419593.583496
1271,42,71,27,10627.9674958,286955.122386
1272,42,72,38,11025.0531735,418952.020594
1273,42,73,27,11265.9917221,304181.776496
1274,42,74,31,11228.701229,348089.7381
1275,42,75,36,10162.0876846,365835.156645
1276,42,76,32,9391.07843749,300514.51
1277,42,77,37,9080.98912352,335996.59757
1278,42,78,44,8880.20651806,390729.086794
1279,42,79,44,8702.46878088,382908.626359
1280,42,80,53,8764.52463633,464519.805725
1281,42,81,51,8829.3087764,450294.747596
1282,42,82,42,9025.53232411,379072.357613
1283,42,83,35,9480.77743536,331827.210238
1284,42,84,39,10549.4707865,411429.360674
1285,42,85,32,11041.5509342,353329.629895
1286,42,86,24,11080.1396427,265923.351424
1287,42,87,27,10754.7210231,290377.467624
1288,42,88,41,10780.4566574,441998.722952
1289,42,89,27,11615.4957145,313618.384292
1290,42,90,28,11203.873239,313708.450692
1291,42,91,30,9867.04461457,296011.338437
1292,42,92,36,9319.74541432,335510.834916
1293,42,93,48,9258.63034452,444414.256537
1294,42,94,40,9340.95224839,373638.089936
1295,42,95,43,9407.73963936,404532.804493
1296,42,96,37,9569.74883034,354080.706723
1297,42,97,44,9596.89039025,422263.177171
1298,42,98,48,9821.07268359,471411.488812
1299,42,99,30,10400.1328044,312003.984133
1300,47,0,13,9886.70503662,128527.165476
1301,47,1,24,10323.1468267,247755.523841
1302,47,2,26,10825.4875347,281462.675902
1303,47,3,26,10812.5857995,281127.230788
1304,47,4,29,10867.8395475,315167.346876
1305,47,5,29,9723.65625136,281986.031289
1306,47,6,24,9247.12018065,221930.884336
1307,47,7,40,9290.34791123,371613.916449
1308,47,8,50,9522.84209066,476142.104533
1309,47,9,27,10276.2068442,277457.584794
1310,47,10,30,10206.6202546,306198.607637
1311,47,11,27,9893.51352894,267124.865281
1312,47,12,34,10330.340003,351231.560103
1313,47,13,26,10849.0674343,282075.753291
